Title,Skills,Url
Regression Modeling Fundamentals,"['Multivariate Time Series Analysis', 'Surrogate Model', 'Multivariate Analysis', 'Predictive Modelling']",https://www.coursera.org/learn/regression-modeling-sas
Fundamentals of VueJS,"['Data Binding', 'Javascript Templating', 'Cross-Platform Mobile Development', 'Android Development', 'State Management']",https://www.coursera.org/learn/fundamentals-of-vuejs
ADP Entry-Level Payroll Specialist Professional Certificate,"['Payroll Compliance', 'Payroll Processing', 'Payment of Salaries', 'Managing Payroll', 'Data Analysis', 'Payroll Fundamentals', 'Issue Resolution', 'Year-End Payroll Processes', 'Confidentiality and Security']",https://www.coursera.org/professional-certificates/adp-payroll-specialist
Better Writing,"['researching', 'drafting', 'avoiding_biased_language', 'Revising', 'incorporating_sources']",https://www.coursera.org/learn/better-writing
Mergers and Acquisitions  Specialization,"['Financial Accounting', 'Financial Modeling', 'Mergers And Acquisitions (M&A)', 'Corporate Investments', 'Financial Accounting', 'Financial Modeling', 'Mergers And Acquisitions (M&A)', 'Corporate Investments']",https://www.coursera.org/specializations/mergersandacquisitions
Whole genome sequencing of bacterial genomes - tools and applications,"['Nucleotide', 'Antimicrobial', 'Genome', 'Microbiology']",https://www.coursera.org/learn/wgs-bacteria
Organisational design: Know your organisation,"['Value Chain', 'Organisational leadership', 'Change planning', 'Organisational alignment']",https://www.coursera.org/learn/organisational-design-know-your-organisation
Engaging in Improving Patient Experience Through Analytics,"['Analytics', 'Decision Support System', 'Innovation']",https://www.coursera.org/learn/engaging-in-improving-patient-experience-through-analytics
Ultimate Graphic Design Course: Create 40 Practical Projects,"['Adobe Photoshop', 'Facebook Ads', 'Logo Design', 'Graphic Design', 'YouTube thumbnails']",https://www.coursera.org/learn/packt-ultimate-graphic-design-course-create-40-practical-projects-hkosa
Product Management: Building AI-Powered Products,"['AI Skill Analysis', 'AI Product Manager']",https://www.coursera.org/learn/product-management-building-ai-powered-products
A life with ADHD,"['symptoms assessment', 'differential diagnosis and comorbidities', 'accomodation', 'Neuroscience', 'intervention']",https://www.coursera.org/learn/life-with-adhd
R Programming,"['Data Analysis', 'Debugging', 'R Programming', 'Rstudio']",https://www.coursera.org/learn/r-programming
AWS Database Specialty Certification,"['Cloud Database', 'aws', 'AWS Database']",https://www.coursera.org/learn/aws-database-spciality-certification
Game Design: Art and Concepts Specialization,"['Interactive Storytelling', 'Game Design Document', 'Video Game Design', 'Game Design', 'Interactive Storytelling', 'Game Design Document', 'Video Game Design', 'Game Design']",https://www.coursera.org/specializations/game-design
Fundamentals of Secure Software,"['Eclipse', 'Openid', 'configuration management', 'Configuration Management', 'vulnerabilities', 'eclipse', 'developing security', 'OpenID']",https://www.coursera.org/learn/packt-fundamentals-of-secure-software-dqsu3
Learn to Program: Crafting Quality Code,"['Software Testing', 'Unit Testing', 'Python Programming', 'Object-Oriented Programming (OOP)']",https://www.coursera.org/learn/program-code
"Teaching with Art: Using Inquiry, Activities, and Themes Specialization","['Develop open-ended inquiry-based lessons', 'Develop inquiry-based lessons using open-ended questions', 'Create engaging multimodal activities to encourage active learning']",https://www.coursera.org/specializations/teaching-with-art
Social Media Marketing Specialization,"['Business Planning', 'Social Media Marketing', 'Analytics', 'Influencer Marketing', 'Digital Marketing', 'Business Planning', 'Social Media Marketing', 'Analytics', 'Influencer Marketing', 'Digital Marketing']",https://www.coursera.org/specializations/social-media-marketing
Global Perspectives of DEI in the Workplace  Specialization,"['Equity', 'Self-Reflection', 'anti-racism', 'diversity', 'inclusion', 'Equity', 'Self-Reflection', 'anti-racism', 'diversity', 'inclusion']",https://www.coursera.org/specializations/global-perspectives-of-dei-in-the-workplace
Impacts of the Environment on Global Public Health Specialization,"['Environmental justice', 'environment', 'Public Health']",https://www.coursera.org/specializations/impacts-of-the-environment-on-global-public-health
"Hotel Management: Distribution, Revenue and Demand Management Specialization","['Pricing', 'Revenue Management', 'Forecasting', 'Hotel Management', 'Pricing', 'Revenue Management', 'Forecasting', 'Hotel Management']",https://www.coursera.org/specializations/hotel-management
Python Scripting Fundamentals,"['Using Databases and Interacting with Web Sites', 'Developing a Simple Application', 'Create user-defined functions', 'Exploring Programming Concepts', 'Structuring Code for Reuse']",https://www.coursera.org/learn/akamai-programming
Industrial Relations: Fostering Workplace Climate,"['Active Listening', 'conflict resolution', 'Employee Management', 'Effective Communication', 'Team Leadership']",https://www.coursera.org/learn/industrial-relations-fostering-workplace-climate
Spring Data Repositories,"['Spring Data', 'Spring Data Repositories', 'JPA', 'Restful services', 'Spring Support for JPA']",https://www.coursera.org/learn/spring-repositories
Practice Exam for CAPM Certification,"['Project Management', 'Leadership', 'Business Analysis', 'agile', 'PMI-CAPM']",https://www.coursera.org/learn/practice-exam-for-pmi-capm-certification
Design of Industrial Piping Systems Specialization,"['Working professionals with B.Tech./B.E., in Mechanical / Chemical / Petro-Chemical/ Instrumentation', 'Graduate students of Mechanical / Chemical / Petro-Chemical/ Instrumentation']",https://www.coursera.org/specializations/design-of-industrial-piping-systems
Command Line Tools for Genomic Data Science,"['Bioinformatics', 'Samtools', 'Command-Line Interface', 'Unix']",https://www.coursera.org/learn/genomic-tools
Agile Development Specialization,"['hypothesis-driven development', 'agile', 'Lean Startup', 'User Experience (UX)', 'Design Thinking', 'hypothesis-driven development', 'agile', 'Lean Startup', 'User Experience (UX)', 'Design Thinking']",https://www.coursera.org/specializations/agile-development
Data Management and Storage in the Cloud,"['Query creation', 'Datasets/tables queries', 'Data source tracing', 'Dataproc search', 'Governance and security']",https://www.coursera.org/learn/data-management-and-storage-in-the-cloud
Unlock the Power of Data with Power BI,"['Data Analysis', 'Data-Driven Decision-Making', 'Power BI']",https://www.coursera.org/learn/unlock-the-power-of-data-with-power-bi
Human Anatomy & Physiology II Specialization,"['Integration of Systems', 'Anatomical Terminology', 'Physiological Processes', 'Organ Systems', 'Lifelong Learning', 'Interdisciplinary Perspective', 'Clinical Relevance', 'Research and Information Literacy']",https://www.coursera.org/specializations/human-anatomy-physiology-2
Population Health: Alternative Payment Models,"['Critical Thinking', 'Evaluation', 'implementing', 'design value based payment models', 'design alternative payment models']",https://www.coursera.org/learn/alternative-payment-models
Network Security,"['Cyberattacks', 'Network Security', 'Threat']",https://www.coursera.org/learn/-network-security
Successful Presentation,"['Communication', 'Business Writing', 'Presentation', 'Public Speaking']",https://www.coursera.org/learn/presentation-skills
Cloud Computing Law: Data Protection and Cybersecurity,"['General Data Protection Regulation (GDPR)', 'Cloud Computing', 'International Transfers of Personal Data', 'Cloud Services', 'Cybersecurity Regulation']",https://www.coursera.org/learn/cloud-computing-law-data-protection-and-cybersecurity
JavaScript Security Part 3,"['Node.Js', 'JavaScript']",https://www.coursera.org/learn/javascript-security-part-3
Machine Learning in the Enterprise,"['Tensorflow', 'Machine Learning', 'Cloud Computing']",https://www.coursera.org/learn/art-science-ml
Build a Data Warehouse in AWS,"['Deploy and manage data warehouses with AWS services.', 'Apply data security measures using AWS IAM', 'Illustrate complex queries for efficient data analysis']",https://www.coursera.org/learn/build-data-warehouse-in-aws
Citizenship and the Rule of Law,"['Participatory Politics', 'Common Law', 'Legal Terminology', 'Legal Analysis', 'Civic Engagement']",https://www.coursera.org/learn/citizenship-rule-of-law
Operations Analytics,"['Simulation', 'Mathematical Optimization', 'Solver', 'Decision Tree']",https://www.coursera.org/learn/wharton-operations-analytics
Architecting Smart IoT Devices,"['Internet Of Things (IOT)', 'Debugging', 'Real-Time Operating System (RTOS)']",https://www.coursera.org/learn/iot-architecture
"Resilience & Leadership: Design, Development, & Integration","['Adaptive Change', 'Crisis Management', 'Organizational Learning', 'Sustainable Development', 'Adaptive Management']",https://www.coursera.org/learn/resilience-engineering-crisis-leadership-design
Non-Equilibrium Applications of Statistical Thermodynamics,"['Liquids', 'Mechanical Engineering', 'Thermodynamics', 'Gases', 'Solids']",https://www.coursera.org/learn/stats-thermo-non-equilibrium-applications
Data Analysis and Visualization with Power BI,"['Data Analysis', 'Data Visualization', 'power bi', 'Design Reports', 'Design Dashboards']",https://www.coursera.org/learn/data-analysis-and-visualization-with-power-bi
Applications of Software Architecture for Big Data,"['Software Engineering', 'Distributed Computing', 'Big Data']",https://www.coursera.org/learn/software-architecture-for-big-data-applications
Introduction to Program Management,"['Program Management Lifecycle', 'Leadership', 'PMI-PgMP', 'Stakeholder Management', 'Program Management']",https://www.coursera.org/learn/introduction-to-program-management
Data Analysis with Spreadsheets and SQL,"['Spreadsheet', 'Data Analysis', 'SQL', 'Tableau Software', 'Data Visualization']",https://www.coursera.org/learn/data-analysis-with-spreadsheets-and-sql
Kubernetes for the Absolute Beginners with Hands-on Labs,"['Kubernetes', 'Containerization']",https://www.coursera.org/learn/kubernetes-for-absolute-beginners
Cybersecurity in the Cloud Specialization,"['Cryptography', 'Access Control', 'Cross-Site Scripting', 'OWASP Top Ten Risks', 'Cryptography', 'Access Control', 'Cross-Site Scripting', 'OWASP Top Ten Risks']",https://www.coursera.org/specializations/cybersecurity-cloud
Cloud Support Essentials: A Technical Approach,"['Communication', 'communication', 'Operating Systems', 'Networking', 'operating systems', 'DevOps', 'infrastructure', 'networking', 'Infrastructure', 'devops']",https://www.coursera.org/learn/cloud-support-essentials
Data Storage Fundamentals with IBM Storage Scale,"['Information Lifecycle Management', 'High Availability', 'Storage pools', 'Storage Scale', 'Data backup', 'Cluster management', 'Cluster Manager', 'High availability']",https://www.coursera.org/learn/ibm-storage-scale-fundamentals
Management of Fashion and Luxury Companies,"['Strategic Management', 'Business Model', 'Luxury Goods', 'Brand Management']",https://www.coursera.org/learn/mafash
Microsoft 365 Fundamentals Specialization,"['Create and edit a workbook with multiple sheets', 'Create and manage presentations', 'Describe the apps and services available in a Microsoft 365 subscription', 'Represent data visually']",https://www.coursera.org/specializations/microsoft-365-fundamentals
Data Center Security Management with Microsoft System Center,"['Microsoft system center suite', 'Cyber security principles', 'problem solving skills']",https://www.coursera.org/learn/data-center-security-management-with-microsoft-system-center
"Recruiting, Hiring, and Onboarding Employees","['Onboarding', 'Recruiting', 'Human Resources (HR)', 'Recruitment']",https://www.coursera.org/learn/recruiting-hiring-onboarding-employees
