title,technical_skills,tools,all_skills
Data Scientist,"['machine learning', 'data science', 'pandas', 'sql', 'python']","['scikit-learn', 'pandas', 'matplotlib', 'tensorflow', 'numpy']","['machine learning', 'data science', 'pandas', 'sql', 'python', 'scikit-learn', 'pandas', 'matplotlib', 'tensorflow', 'numpy']"
Data Scientist,"['spark', 'machine learning', 'data science', 'deep learning', 'scala', 'python']","['jupyter', 'tensorflow', 'pandas', 'matplotlib']","['spark', 'machine learning', 'data science', 'deep learning', 'scala', 'python', 'jupyter', 'tensorflow', 'pandas', 'matplotlib']"
Data Scientist,"['python', 'matlab', 'data science']","['python', 'pandas', 'matplotlib']","['python', 'matlab', 'data science', 'python', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'data science', 'pandas', 'numpy', 'python']","['jupyter', 'matplotlib', 'tensorflow', 'numpy', 'python']","['machine learning', 'data science', 'pandas', 'numpy', 'python', 'jupyter', 'matplotlib', 'tensorflow', 'numpy', 'python']"
Data Scientist,"['machine learning', 'data science', 'pandas', 'sql', 'python']","['numpy', 'jupyter', 'python', 'matplotlib']","['machine learning', 'data science', 'pandas', 'sql', 'python', 'numpy', 'jupyter', 'python', 'matplotlib']"
Data Scientist,"['spark', 'machine learning', 'data science', 'deep learning', 'scala', 'python']","['jupyter', 'python', 'tensorflow']","['spark', 'machine learning', 'data science', 'deep learning', 'scala', 'python', 'jupyter', 'python', 'tensorflow']"
Data Scientist,"['python', 'matlab', 'data science']","['numpy', 'jupyter', 'python', 'pandas']","['python', 'matlab', 'data science', 'numpy', 'jupyter', 'python', 'pandas']"
Software Engineer,"['node', 'mysql', 'javascript', 'react']","['mongodb', 'node.js', 'next.js', 'git', 'react']","['node', 'mysql', 'javascript', 'react', 'mongodb', 'node.js', 'next.js', 'git', 'react']"
Software Engineer,"['angular', 'html', 'flask', 'css', 'node', 'javascript', 'python', 'react', 'django']","['nginx', 'postgresql', 'webpack', 'react']","['angular', 'html', 'flask', 'css', 'node', 'javascript', 'python', 'react', 'django', 'nginx', 'postgresql', 'webpack', 'react']"
Software Engineer,"['angular', 'html', 'css', 'node', 'javascript', 'react', 'django']","['postgresql', 'mongodb', 'git']","['angular', 'html', 'css', 'node', 'javascript', 'react', 'django', 'postgresql', 'mongodb', 'git']"
Software Engineer,"['html', 'css', 'node', 'javascript', 'django', 'react']","['azure', 'aws', 'docker']","['html', 'css', 'node', 'javascript', 'django', 'react', 'azure', 'aws', 'docker']"
Software Engineer,"['angular', 'html', 'css', 'mysql', 'node', 'javascript', 'react']","['next.js', 'express', 'docker']","['angular', 'html', 'css', 'mysql', 'node', 'javascript', 'react', 'next.js', 'express', 'docker']"
Software Engineer,"['html', 'css', 'node', 'javascript', 'django', 'react']","['next.js', 'node.js', 'react']","['html', 'css', 'node', 'javascript', 'django', 'react', 'next.js', 'node.js', 'react']"
Software Engineer,"['angular', 'html', 'flask', 'css', 'node', 'javascript', 'react']","['azure', 'aws']","['angular', 'html', 'flask', 'css', 'node', 'javascript', 'react', 'azure', 'aws']"
Software Engineer,"['html', 'css', 'node', 'javascript', 'django', 'react']","['azure', 'aws', 'docker']","['html', 'css', 'node', 'javascript', 'django', 'react', 'azure', 'aws', 'docker']"
Software Engineer,"['angular', 'html', 'css', 'mysql', 'node', 'javascript', 'react']","['nginx', 'node.js', 'next.js', 'mongodb']","['angular', 'html', 'css', 'mysql', 'node', 'javascript', 'react', 'nginx', 'node.js', 'next.js', 'mongodb']"
Software Engineer,"['html', 'css', 'node', 'javascript', 'django', 'react']","['git', 'node.js', 'nginx', 'docker']","['html', 'css', 'node', 'javascript', 'django', 'react', 'git', 'node.js', 'nginx', 'docker']"
Software Engineer,"['angular', 'html', 'flask', 'css', 'node', 'javascript', 'react']","['azure', 'aws']","['angular', 'html', 'flask', 'css', 'node', 'javascript', 'react', 'azure', 'aws']"
Software Engineer,"['html', 'css', 'node', 'javascript', 'django', 'react']","['azure', 'aws', 'docker']","['html', 'css', 'node', 'javascript', 'django', 'react', 'azure', 'aws', 'docker']"
Software Engineer,"['angular', 'html', 'css', 'mysql', 'node', 'javascript', 'react']","['mongodb', 'express', 'webpack', 'react']","['angular', 'html', 'css', 'mysql', 'node', 'javascript', 'react', 'mongodb', 'express', 'webpack', 'react']"
Software Engineer,"['html', 'css', 'node', 'javascript', 'django', 'react']","['git', 'next.js', 'node.js']","['html', 'css', 'node', 'javascript', 'django', 'react', 'git', 'next.js', 'node.js']"
Software Engineer,"['angular', 'html', 'flask', 'css', 'node', 'javascript', 'react']","['azure', 'aws']","['angular', 'html', 'flask', 'css', 'node', 'javascript', 'react', 'azure', 'aws']"
Software Engineer,"['html', 'css', 'node', 'javascript', 'django', 'react']","['azure', 'aws', 'docker']","['html', 'css', 'node', 'javascript', 'django', 'react', 'azure', 'aws', 'docker']"
Machine Learning Engineer,"['machine learning', 'pytorch', 'deep learning', 'tensorflow', 'python']","['aws sagemaker', 'mlflow', 'docker']","['machine learning', 'pytorch', 'deep learning', 'tensorflow', 'python', 'aws sagemaker', 'mlflow', 'docker']"
Machine Learning Engineer,"['machine learning', 'python']","['jupyter', 'pytorch', 'scikit-learn', 'docker', 'python']","['machine learning', 'python', 'jupyter', 'pytorch', 'scikit-learn', 'docker', 'python']"
Machine Learning Engineer,"['machine learning', 'pandas', 'numpy', 'computer vision', 'python']","['airflow', 'tensorflow', 'kubeflow']","['machine learning', 'pandas', 'numpy', 'computer vision', 'python', 'airflow', 'tensorflow', 'kubeflow']"
Machine Learning Engineer,"['machine learning', 'python', 'tensorflow']","['airflow', 'scikit-learn', 'docker', 'python', 'kubeflow']","['machine learning', 'python', 'tensorflow', 'airflow', 'scikit-learn', 'docker', 'python', 'kubeflow']"
Machine Learning Engineer,"['machine learning', 'pytorch', 'deep learning', 'tensorflow', 'python']","['scikit-learn', 'pytorch', 'tensorflow', 'docker']","['machine learning', 'pytorch', 'deep learning', 'tensorflow', 'python', 'scikit-learn', 'pytorch', 'tensorflow', 'docker']"
Machine Learning Engineer,"['machine learning', 'python']","['scikit-learn', 'python', 'mlflow', 'docker']","['machine learning', 'python', 'scikit-learn', 'python', 'mlflow', 'docker']"
Machine Learning Engineer,"['machine learning', 'pandas', 'numpy', 'computer vision', 'python']","['airflow', 'aws sagemaker', 'pytorch', 'tensorflow', 'kubeflow']","['machine learning', 'pandas', 'numpy', 'computer vision', 'python', 'airflow', 'aws sagemaker', 'pytorch', 'tensorflow', 'kubeflow']"
Machine Learning Engineer,"['machine learning', 'python', 'tensorflow']","['airflow', 'mlflow', 'tensorflow', 'docker']","['machine learning', 'python', 'tensorflow', 'airflow', 'mlflow', 'tensorflow', 'docker']"
Machine Learning Engineer,"['machine learning', 'pytorch', 'deep learning', 'tensorflow', 'python']","['jupyter', 'scikit-learn', 'tensorflow', 'aws sagemaker']","['machine learning', 'pytorch', 'deep learning', 'tensorflow', 'python', 'jupyter', 'scikit-learn', 'tensorflow', 'aws sagemaker']"
Machine Learning Engineer,"['machine learning', 'python']","['python', 'mlflow', 'kubeflow', 'docker']","['machine learning', 'python', 'python', 'mlflow', 'kubeflow', 'docker']"
Machine Learning Engineer,"['machine learning', 'pandas', 'numpy', 'computer vision', 'python']","['jupyter', 'pytorch', 'docker', 'tensorflow', 'python']","['machine learning', 'pandas', 'numpy', 'computer vision', 'python', 'jupyter', 'pytorch', 'docker', 'tensorflow', 'python']"
Machine Learning Engineer,"['machine learning', 'python', 'tensorflow']","['scikit-learn', 'pytorch', 'python', 'tensorflow']","['machine learning', 'python', 'tensorflow', 'scikit-learn', 'pytorch', 'python', 'tensorflow']"
Cloud Engineer,"['networking', 'security', 'devops', 'distributed systems', 'containerization']","['kubernetes', 'azure', 'aws']","['networking', 'security', 'devops', 'distributed systems', 'containerization', 'kubernetes', 'azure', 'aws']"
Cloud Engineer,"['virtualization', 'security', 'cloud computing', 'devops', 'containerization', 'linux administration']","['kubernetes', 'aws', 'docker']","['virtualization', 'security', 'cloud computing', 'devops', 'containerization', 'linux administration', 'kubernetes', 'aws', 'docker']"
Cloud Engineer,"['distributed systems', 'cloud computing', 'scalability', 'networking']","['azure', 'aws']","['distributed systems', 'cloud computing', 'scalability', 'networking', 'azure', 'aws']"
Cloud Engineer,"['virtualization', 'networking', 'security', 'scalability', 'linux administration']","['kubernetes', 'gitlab', 'aws', 'docker']","['virtualization', 'networking', 'security', 'scalability', 'linux administration', 'kubernetes', 'gitlab', 'aws', 'docker']"
Cloud Engineer,"['infrastructure as code', 'virtualization', 'networking', 'cloud computing', 'distributed systems', 'linux administration']","['kubernetes', 'azure', 'aws']","['infrastructure as code', 'virtualization', 'networking', 'cloud computing', 'distributed systems', 'linux administration', 'kubernetes', 'azure', 'aws']"
Cloud Engineer,"['networking', 'security', 'cloud computing', 'scalability', 'devops', 'containerization']","['kubernetes', 'aws', 'docker']","['networking', 'security', 'cloud computing', 'scalability', 'devops', 'containerization', 'kubernetes', 'aws', 'docker']"
Cloud Engineer,"['infrastructure as code', 'virtualization', 'cloud computing', 'devops', 'linux administration']","['azure', 'aws']","['infrastructure as code', 'virtualization', 'cloud computing', 'devops', 'linux administration', 'azure', 'aws']"
Cloud Engineer,"['networking', 'cloud computing', 'scalability', 'devops', 'distributed systems', 'containerization']","['kubernetes', 'gitlab', 'aws', 'docker']","['networking', 'cloud computing', 'scalability', 'devops', 'distributed systems', 'containerization', 'kubernetes', 'gitlab', 'aws', 'docker']"
Cloud Engineer,"['virtualization', 'networking', 'security', 'scalability', 'containerization']","['kubernetes', 'azure', 'aws']","['virtualization', 'networking', 'security', 'scalability', 'containerization', 'kubernetes', 'azure', 'aws']"
Cloud Engineer,"['distributed systems', 'devops', 'linux administration', 'infrastructure as code']","['kubernetes', 'aws', 'docker']","['distributed systems', 'devops', 'linux administration', 'infrastructure as code', 'kubernetes', 'aws', 'docker']"
Cloud Engineer,"['virtualization', 'security', 'cloud computing', 'devops', 'linux administration']","['azure', 'aws']","['virtualization', 'security', 'cloud computing', 'devops', 'linux administration', 'azure', 'aws']"
Cloud Engineer,"['virtualization', 'networking', 'security', 'cloud computing', 'devops', 'linux administration']","['kubernetes', 'gitlab', 'aws', 'docker']","['virtualization', 'networking', 'security', 'cloud computing', 'devops', 'linux administration', 'kubernetes', 'gitlab', 'aws', 'docker']"
Software Engineer,"['css', 'javascript', 'react']","['angular', 'vue', 'figma', 'react']","['css', 'javascript', 'react', 'angular', 'vue', 'figma', 'react']"
Software Engineer,"['angular', 'javascript']","['vue', 'npm', 'react']","['angular', 'javascript', 'vue', 'npm', 'react']"
Software Engineer,"['css', 'javascript', 'react']","['tailwind css', 'npm', 'webpack', 'react']","['css', 'javascript', 'react', 'tailwind css', 'npm', 'webpack', 'react']"
Software Engineer,"['angular', 'css', 'javascript']","['webpack', 'vue', 'tailwind css', 'git', 'react']","['angular', 'css', 'javascript', 'webpack', 'vue', 'tailwind css', 'git', 'react']"
Software Engineer,"['css', 'javascript', 'react']","['angular', 'git', 'npm']","['css', 'javascript', 'react', 'angular', 'git', 'npm']"
Software Engineer,"['angular', 'javascript']","['tailwind css', 'angular', 'webpack', 'react']","['angular', 'javascript', 'tailwind css', 'angular', 'webpack', 'react']"
Software Engineer,"['css', 'javascript', 'react']","['tailwind css', 'vue', 'webpack', 'react']","['css', 'javascript', 'react', 'tailwind css', 'vue', 'webpack', 'react']"
Software Engineer,"['angular', 'css', 'javascript']","['tailwind css', 'git', 'figma', 'react']","['angular', 'css', 'javascript', 'tailwind css', 'git', 'figma', 'react']"
Software Engineer,"['css', 'javascript', 'react']","['angular', 'vue', 'figma', 'npm']","['css', 'javascript', 'react', 'angular', 'vue', 'figma', 'npm']"
Software Engineer,"['angular', 'javascript']","['figma', 'angular', 'vue', 'git', 'react']","['angular', 'javascript', 'figma', 'angular', 'vue', 'git', 'react']"
Software Engineer,"['css', 'javascript', 'react']","['angular', 'vue', 'webpack', 'react']","['css', 'javascript', 'react', 'angular', 'vue', 'webpack', 'react']"
Software Engineer,"['angular', 'css', 'javascript']","['angular', 'vue', 'git', 'webpack']","['angular', 'css', 'javascript', 'angular', 'vue', 'git', 'webpack']"
Software Engineer,"['java', 'python', 'django']","['node.js', 'mysql', 'spring boot', 'redis', 'django']","['java', 'python', 'django', 'node.js', 'mysql', 'spring boot', 'redis', 'django']"
Software Engineer,"['database design', 'api development', 'authentication', 'performance optimization', 'system architecture']","['azure', 'aws']","['database design', 'api development', 'authentication', 'performance optimization', 'system architecture', 'azure', 'aws']"
Software Engineer,"['flask', 'python', 'scala']","['postgresql', 'redis', 'docker']","['flask', 'python', 'scala', 'postgresql', 'redis', 'docker']"
Software Engineer,"['flask', 'python', 'java']","['node.js', 'docker', 'redis', 'django']","['flask', 'python', 'java', 'node.js', 'docker', 'redis', 'django']"
Software Engineer,"['java', 'python', 'django']","['mysql', 'node.js', 'django']","['java', 'python', 'django', 'mysql', 'node.js', 'django']"
Software Engineer,"['api development', 'system architecture', 'performance optimization', 'authentication']","['azure', 'aws']","['api development', 'system architecture', 'performance optimization', 'authentication', 'azure', 'aws']"
Software Engineer,"['flask', 'python', 'scala']","['redis', 'docker', 'node.js', 'django']","['flask', 'python', 'scala', 'redis', 'docker', 'node.js', 'django']"
Software Engineer,"['flask', 'python', 'java']","['mysql', 'spring boot', 'node.js']","['flask', 'python', 'java', 'mysql', 'spring boot', 'node.js']"
Software Engineer,"['java', 'python', 'django']","['node.js', 'docker', 'spring boot', 'redis', 'django']","['java', 'python', 'django', 'node.js', 'docker', 'spring boot', 'redis', 'django']"
Software Engineer,"['database design', 'api development', 'authentication', 'performance optimization', 'system architecture']","['azure', 'aws']","['database design', 'api development', 'authentication', 'performance optimization', 'system architecture', 'azure', 'aws']"
Software Engineer,"['flask', 'python', 'scala']","['redis', 'mysql', 'node.js', 'django']","['flask', 'python', 'scala', 'redis', 'mysql', 'node.js', 'django']"
Software Engineer,"['flask', 'python', 'java']","['node.js', 'mysql', 'docker', 'spring boot', 'django']","['flask', 'python', 'java', 'node.js', 'mysql', 'docker', 'spring boot', 'django']"
Software Engineer,"['java', 'python', 'django']","['django', 'node.js', 'docker']","['java', 'python', 'django', 'django', 'node.js', 'docker']"
Software Engineer,"['database design', 'api development', 'authentication', 'performance optimization', 'system architecture']","['azure', 'aws']","['database design', 'api development', 'authentication', 'performance optimization', 'system architecture', 'azure', 'aws']"
Software Engineer,"['flask', 'python', 'scala']","['postgresql', 'spring boot', 'redis']","['flask', 'python', 'scala', 'postgresql', 'spring boot', 'redis']"
Software Engineer,"['flask', 'python', 'java']","['postgresql', 'mysql', 'node.js']","['flask', 'python', 'java', 'postgresql', 'mysql', 'node.js']"
